"episode","Provider","hrr","maadvantage","avgagehrr","avghcchrr","pctmalehrr","pctblackhrr","pcthispanichrr","pctmdcaidhrr","pctbenesusip","pctbenesusnf","pctbenesuhh","pctbenesuop","pctbenesuasc","Acute Care Hospital Beds per 1,000 Residents (2012)","Primary Care Physicians per 100,000 Residents (2011)","Total Specialists per 100,000 Residents (2011)","Rank for Variable dshpct","Rank for Variable cmi","Rank for Variable mdadjadmit","qstarrating","urbanlocation","joinnetwork","jchaoaccredited","qieffort","reform","mdaffiliation","ownershipstatus","hospitalbedsize"
17019,500053,440,23.83,75,0.87,46.72,0.43,3.03,10.35,14.67,4.35,6.18,65.37,12.07,1.692657294057,76.920951964,116.10622186,3,1,2,3,1,0,1,1,,1,1,1
23772,500054,440,23.83,75,0.87,46.72,0.43,3.03,10.35,14.67,4.35,6.18,65.37,12.07,1.692657294057,76.920951964,116.10622186,3,3,2,3,1,1,1,1,1,1,2,3
20838,500058,440,23.83,75,0.87,46.72,0.43,3.03,10.35,14.67,4.35,6.18,65.37,12.07,1.692657294057,76.920951964,116.10622186,3,3,3,3,1,,1,1,0,1,2,2
15849,500060,437,43.75,75,0.86,46.73,0.62,2.24,10.28,13.78,4.26,5.56,67.84,12.02,1.280021527244,83.264239566,123.9561377,1,1,3,3,1,,0,1,,1,1,1
27065,500064,439,34.47,75,0.87,44.8,2.54,2.3,12.42,13.91,4.51,6.21,64.85,13.58,1.279173764226,90.758253943,144.71160379,3,3,3,2,1,1,1,1,1,3,1,3
17909,500072,439,34.47,75,0.87,44.8,2.54,2.3,12.42,13.91,4.51,6.21,64.85,13.58,1.279173764226,90.758253943,144.71160379,1,1,3,2,0,1,0,1,0,1,1,2
20098,500077,440,23.83,75,0.87,46.72,0.43,3.03,10.35,14.67,4.35,6.18,65.37,12.07,1.692657294057,76.920951964,116.10622186,2,2,0,3,1,1,1,1,1,1,2,2
18113,500079,441,32.26,75,0.91,44.89,4.33,2.55,10.34,14.84,4.72,5.78,62.39,12.85,1.362500399788,84.701541994,143.01952919,1,1,3,3,1,0,0,1,1,2,2,2
17840,500084,437,43.75,75,0.86,46.73,0.62,2.24,10.28,13.78,4.26,5.56,67.84,12.02,1.280021527244,83.264239566,123.9561377,1,0,2,3,1,,1,0,,1,1,1
19382,500088,439,34.47,75,0.87,44.8,2.54,2.3,12.42,13.91,4.51,6.21,64.85,13.58,1.279173764226,90.758253943,144.71160379,3,2,3,3,1,0,1,1,1,1,1,2
21393,500108,441,32.26,75,0.91,44.89,4.33,2.55,10.34,14.84,4.72,5.78,62.39,12.85,1.362500399788,84.701541994,143.01952919,2,3,3,3,1,1,1,1,1,1,2,2
18802,500119,440,23.83,75,0.87,46.72,0.43,3.03,10.35,14.67,4.35,6.18,65.37,12.07,1.692657294057,76.920951964,116.10622186,1,1,0,3,1,0,1,0,1,1,3,2
20060,500124,439,34.47,75,0.87,44.8,2.54,2.3,12.42,13.91,4.51,6.21,64.85,13.58,1.279173764226,90.758253943,144.71160379,1,2,3,5,1,1,1,1,1,2,1,2
20971,500129,441,32.26,75,0.91,44.89,4.33,2.55,10.34,14.84,4.72,5.78,62.39,12.85,1.362500399788,84.701541994,143.01952919,3,3,3,2,1,0,1,1,1,2,2,3
20016,500139,438,33.57,75,0.84,46.41,0.97,1.86,10.53,14.01,4.13,4.79,61.54,13.95,1.296948284347,73.818072994,114.91337093,1,3,2,3,1,,1,1,,1,2,2
17723,500141,439,34.47,75,0.87,44.8,2.54,2.3,12.42,13.91,4.51,6.21,64.85,13.58,1.279173764226,90.758253943,144.71160379,2,1,2,3,1,1,1,1,0,1,2,2
16800,500150,344,56.96,75,0.88,46.6,1.27,2.89,13.24,14.37,3.87,6.64,66.94,9.16,1.473453150378,90.575727902,143.0406616,3,2,3,4,1,0,1,1,1,1,2,2
17057,500151,441,32.26,75,0.91,44.89,4.33,2.55,10.34,14.84,4.72,5.78,62.39,12.85,1.362500399788,84.701541994,143.01952919,0,0,2,3,1,1,1,1,0,2,2,1
17767,500152,439,34.47,75,0.87,44.8,2.54,2.3,12.42,13.91,4.51,6.21,64.85,13.58,1.279173764226,90.758253943,144.71160379,0,1,2,3,1,1,0,1,0,1,2,2
22056,510001,445,31.74,75,0.96,44.66,1.05,0.44,17.01,18.06,4.8,7.9,72.5,2.9,2.754114806914,71.534244169,115.6359007,3,3,1,2,1,1,1,1,1,3,2,3
16663,510002,443,32.35,75,1.02,44.89,2.37,0.3,18.09,19.11,4.62,8.92,70.31,4.58,3.154042333364,78.126037543,117.77776081,2,1,2,3,0,1,1,0,1,3,3,2
17615,510006,445,31.74,75,0.96,44.66,1.05,0.44,17.01,18.06,4.8,7.9,72.5,2.9,2.754114806914,71.534244169,115.6359007,2,1,3,3,0,1,1,1,1,2,2,2
19744,510007,444,30.7,75,1.04,44,1.26,0.21,18.07,18.59,5.11,8.9,71.92,2.42,2.903510643955,79.639935117,122.66610649,1,2,2,3,1,0,1,1,0,2,2,3
18153,510008,435,16.43,75,0.89,45.38,3.25,0.84,10.6,15.8,4.5,7.39,65.43,5.69,1.800453023068,70.646105402,119.83922344,2,1,0,3,1,1,1,1,0,2,2,2
13900,510012,444,30.7,75,1.04,44,1.26,0.21,18.07,18.59,5.11,8.9,71.92,2.42,2.903510643955,79.639935117,122.66610649,2,0,2,3,0,0,1,0,0,2,2,2
16798,510013,357,64.49,76,1.01,43.47,4.72,0.54,11.57,19.46,6.69,12.23,71.85,6.7,2.422028213914,72.893329539,131.0182207,1,0,3,3,1,0,1,0,1,1,2,2
20106,510022,443,32.35,75,1.02,44.89,2.37,0.3,18.09,19.11,4.62,8.92,70.31,4.58,3.154042333364,78.126037543,117.77776081,2,3,3,3,1,1,0,1,0,3,2,3
19533,510023,357,64.49,76,1.01,43.47,4.72,0.54,11.57,19.46,6.69,12.23,71.85,6.7,2.422028213914,72.893329539,131.0182207,1,1,3,3,1,0,1,1,0,2,1,2
21204,510024,445,31.74,75,0.96,44.66,1.05,0.44,17.01,18.06,4.8,7.9,72.5,2.9,2.754114806914,71.534244169,115.6359007,0,3,3,3,1,0,1,1,0,2,2,2
18563,510029,443,32.35,75,1.02,44.89,2.37,0.3,18.09,19.11,4.62,8.92,70.31,4.58,3.154042333364,78.126037543,117.77776081,2,2,1,3,1,0,1,0,0,2,2,2
14358,510030,445,31.74,75,0.96,44.66,1.05,0.44,17.01,18.06,4.8,7.9,72.5,2.9,2.754114806914,71.534244169,115.6359007,2,0,3,3,0,1,1,1,0,2,2,1
19701,510031,443,32.35,75,1.02,44.89,2.37,0.3,18.09,19.11,4.62,8.92,70.31,4.58,3.154042333364,78.126037543,117.77776081,1,3,0,4,1,0,1,0,0,1,3,2
14241,510038,443,32.35,75,1.02,44.89,2.37,0.3,18.09,19.11,4.62,8.92,70.31,4.58,3.154042333364,78.126037543,117.77776081,2,0,3,3,0,0,1,0,1,1,2,1
19805,510039,357,64.49,76,1.01,43.47,4.72,0.54,11.57,19.46,6.69,12.23,71.85,6.7,2.422028213914,72.893329539,131.0182207,1,2,2,2,1,0,0,0,1,2,2,3
17240,510046,432,23.2,75,0.92,43.7,4.91,0.31,8.39,16.67,5.7,8.9,67.91,6.65,2.463942866481,69.006788103,127.85993694,2,0,1,2,0,1,1,0,0,1,1,2
16537,510047,445,31.74,75,0.96,44.66,1.05,0.44,17.01,18.06,4.8,7.9,72.5,2.9,2.754114806914,71.534244169,115.6359007,1,1,1,2,0,0,1,0,0,1,2,2
16036,510048,443,32.35,75,1.02,44.89,2.37,0.3,18.09,19.11,4.62,8.92,70.31,4.58,3.154042333364,78.126037543,117.77776081,3,0,2,3,0,1,1,0,1,2,3,2
18530,510050,357,64.49,76,1.01,43.47,4.72,0.54,11.57,19.46,6.69,12.23,71.85,6.7,2.422028213914,72.893329539,131.0182207,1,2,3,2,1,0,1,1,1,2,2,2
19257,510055,444,30.7,75,1.04,44,1.26,0.21,18.07,18.59,5.11,8.9,71.92,2.42,2.903510643955,79.639935117,122.66610649,3,3,2,2,1,0,1,1,0,3,2,2
19558,510058,443,32.35,75,1.02,44.89,2.37,0.3,18.09,19.11,4.62,8.92,70.31,4.58,3.154042333364,78.126037543,117.77776081,1,2,2,2,1,1,1,1,1,2,2,2
19308,510062,443,32.35,75,1.02,44.89,2.37,0.3,18.09,19.11,4.62,8.92,70.31,4.58,3.154042333364,78.126037543,117.77776081,2,0,2,2,0,0,1,0,1,2,2,2
19043,510070,443,32.35,75,1.02,44.89,2.37,0.3,18.09,19.11,4.62,8.92,70.31,4.58,3.154042333364,78.126037543,117.77776081,2,1,1,2,0,0,1,0,0,1,3,2
18371,510071,432,23.2,75,0.92,43.7,4.91,0.31,8.39,16.67,5.7,8.9,67.91,6.65,2.463942866481,69.006788103,127.85993694,2,2,0,3,0,0,1,0,0,3,3,2
17293,510072,357,64.49,76,1.01,43.47,4.72,0.54,11.57,19.46,6.69,12.23,71.85,6.7,2.422028213914,72.893329539,131.0182207,0,0,3,3,0,0,1,0,0,1,1,1
12018,510077,443,32.35,75,1.02,44.89,2.37,0.3,18.09,19.11,4.62,8.92,70.31,4.58,3.154042333364,78.126037543,117.77776081,3,0,0,3,0,0,1,0,1,1,2,1
13315,510082,443,32.35,75,1.02,44.89,2.37,0.3,18.09,19.11,4.62,8.92,70.31,4.58,3.154042333364,78.126037543,117.77776081,2,0,3,2,0,0,1,0,1,1,1,2
10139,510086,432,23.2,75,0.92,43.7,4.91,0.31,8.39,16.67,5.7,8.9,67.91,6.65,2.463942866481,69.006788103,127.85993694,3,0,1,3,0,0,0,0,1,1,1,2
16285,510091,443,32.35,75,1.02,44.89,2.37,0.3,18.09,19.11,4.62,8.92,70.31,4.58,3.154042333364,78.126037543,117.77776081,,,,,1,,1,0,,1,3,1
16146,520002,450,46.24,75,0.93,46.18,0.1,0.5,13.95,16.42,5.25,4.13,63.4,8.62,2.003724988142,96.4794251,136.90521828,1,1,1,4,0,0,1,1,1,1,2,2
16792,520004,448,42.39,76,0.89,45.58,0.22,0.39,12.59,15.06,5.18,2.41,80.71,0.37,1.642681271929,86.325926093,118.63667124,2,1,3,4,1,1,1,1,0,1,2,2
19861,520008,451,39.19,76,0.97,43.34,5.59,3.45,10.31,17.24,5.84,8.21,66.97,6.32,1.981703800077,78.878258355,144.43385103,0,2,0,4,1,1,1,1,0,2,2,3
19705,520009,446,61.61,76,0.95,45.44,0.19,0.85,13.57,15.32,5.52,5.07,65.67,5.05,1.599004945179,74.28374221,103.85496182,2,2,1,4,1,1,1,0,0,2,2,2
15564,520011,450,46.24,75,0.93,46.18,0.1,0.5,13.95,16.42,5.25,4.13,63.4,8.62,2.003724988142,96.4794251,136.90521828,2,1,0,4,0,0,1,0,0,1,2,1
19774,520013,251,63.82,76,0.92,46,2.03,0.85,9.59,16.43,6.32,6.44,61.64,6.66,1.956629524066,90.655904887,129.15599573,2,3,1,4,1,0,1,0,0,2,2,2
13284,520017,450,46.24,75,0.93,46.18,0.1,0.5,13.95,16.42,5.25,4.13,63.4,8.62,2.003724988142,96.4794251,136.90521828,2,0,0,4,1,0,1,0,0,1,2,2
16607,520019,456,42.01,75,0.95,46.24,0.08,0.32,12.46,16.69,5.19,4.7,67.75,12.94,1.705547171718,79.542507819,122.17366904,1,1,2,3,0,0,1,0,1,1,2,1
17863,520021,451,39.19,76,0.97,43.34,5.59,3.45,10.31,17.24,5.84,8.21,66.97,6.32,1.981703800077,78.878258355,144.43385103,1,1,0,3,1,0,1,0,0,1,1,2
18452,520027,451,39.19,76,0.97,43.34,5.59,3.45,10.31,17.24,5.84,8.21,66.97,6.32,1.981703800077,78.878258355,144.43385103,0,1,2,3,1,0,1,0,0,2,2,2
17623,520028,449,30.78,75,0.86,44.68,1.25,0.95,9.34,15.01,5.03,5.67,70.8,5.4,1.710016103083,89.540302623,127.48776043,0,2,3,4,0,0,1,1,0,1,2,2
21026,520030,456,42.01,75,0.95,46.24,0.08,0.32,12.46,16.69,5.19,4.7,67.75,12.94,1.705547171718,79.542507819,122.17366904,1,3,0,3,1,1,1,1,1,2,3,2
16032,520033,450,46.24,75,0.93,46.18,0.1,0.5,13.95,16.42,5.25,4.13,63.4,8.62,2.003724988142,96.4794251,136.90521828,1,1,2,3,0,0,1,1,1,1,2,1
17944,520034,447,47.77,76,0.91,44.56,0.19,0.75,10.24,15.46,5.54,5.42,68.87,4.04,1.652043107024,65.190664798,116.76860948,1,1,0,4,0,1,1,1,0,1,2,1
17317,520035,451,39.19,76,0.97,43.34,5.59,3.45,10.31,17.24,5.84,8.21,66.97,6.32,1.981703800077,78.878258355,144.43385103,2,1,0,4,1,1,1,1,0,1,2,2
21897,520037,450,46.24,75,0.93,46.18,0.1,0.5,13.95,16.42,5.25,4.13,63.4,8.62,2.003724988142,96.4794251,136.90521828,1,3,1,2,0,0,1,0,1,3,2,3
15836,520038,451,39.19,76,0.97,43.34,5.59,3.45,10.31,17.24,5.84,8.21,66.97,6.32,1.981703800077,78.878258355,144.43385103,0,0,0,4,1,1,1,1,0,1,2,1
15229,520041,449,30.78,75,0.86,44.68,1.25,0.95,9.34,15.01,5.03,5.67,70.8,5.4,1.710016103083,89.540302623,127.48776043,0,0,0,2,1,0,1,0,0,1,2,1
18981,520044,451,39.19,76,0.97,43.34,5.59,3.45,10.31,17.24,5.84,8.21,66.97,6.32,1.981703800077,78.878258355,144.43385103,0,2,0,3,1,0,1,1,0,1,2,2
20489,520045,452,58.12,76,0.95,44.47,0.37,1,10.69,15.87,5.68,5.45,70.51,4.3,1.834077927211,81.54307025,115.64820334,1,3,0,3,1,1,1,1,0,1,2,2
17838,520048,452,58.12,76,0.95,44.47,0.37,1,10.69,15.87,5.68,5.45,70.51,4.3,1.834077927211,81.54307025,115.64820334,1,1,0,4,1,1,1,0,0,1,2,2
21710,520049,447,47.77,76,0.91,44.56,0.19,0.75,10.24,15.46,5.54,5.42,68.87,4.04,1.652043107024,65.190664798,116.76860948,1,3,3,4,1,1,0,1,1,1,2,2
19853,520051,451,39.19,76,0.97,43.34,5.59,3.45,10.31,17.24,5.84,8.21,66.97,6.32,1.981703800077,78.878258355,144.43385103,3,2,2,3,1,0,1,0,0,2,2,3
14582,520057,449,30.78,75,0.86,44.68,1.25,0.95,9.34,15.01,5.03,5.67,70.8,5.4,1.710016103083,89.540302623,127.48776043,1,0,0,4,0,1,1,1,0,2,2,2
16941,520059,451,39.19,76,0.97,43.34,5.59,3.45,10.31,17.24,5.84,8.21,66.97,6.32,1.981703800077,78.878258355,144.43385103,0,1,0,4,1,1,1,1,0,1,2,2
18491,520062,451,39.19,76,0.97,43.34,5.59,3.45,10.31,17.24,5.84,8.21,66.97,6.32,1.981703800077,78.878258355,144.43385103,0,2,0,4,1,1,1,1,0,1,2,2
17535,520063,451,39.19,76,0.97,43.34,5.59,3.45,10.31,17.24,5.84,8.21,66.97,6.32,1.981703800077,78.878258355,144.43385103,0,1,0,3,1,1,1,1,1,1,2,2
17037,520066,449,30.78,75,0.86,44.68,1.25,0.95,9.34,15.01,5.03,5.67,70.8,5.4,1.710016103083,89.540302623,127.48776043,1,2,3,3,1,,1,1,,1,2,2
20764,520070,251,63.82,76,0.92,46,2.03,0.85,9.59,16.43,6.32,6.44,61.64,6.66,1.956629524066,90.655904887,129.15599573,1,3,1,5,1,1,1,1,1,2,2,2
16629,520071,449,30.78,75,0.86,44.68,1.25,0.95,9.34,15.01,5.03,5.67,70.8,5.4,1.710016103083,89.540302623,127.48776043,1,1,0,4,0,0,1,0,0,1,2,1
20529,520075,447,47.77,76,0.91,44.56,0.19,0.75,10.24,15.46,5.54,5.42,68.87,4.04,1.652043107024,65.190664798,116.76860948,2,3,0,2,1,1,1,1,1,1,2,3
15229,520076,449,30.78,75,0.86,44.68,1.25,0.95,9.34,15.01,5.03,5.67,70.8,5.4,1.710016103083,89.540302623,127.48776043,1,0,2,4,0,0,1,0,0,1,2,2
19418,520078,451,39.19,76,0.97,43.34,5.59,3.45,10.31,17.24,5.84,8.21,66.97,6.32,1.981703800077,78.878258355,144.43385103,3,3,0,3,1,0,1,1,1,2,2,2
20087,520083,449,30.78,75,0.86,44.68,1.25,0.95,9.34,15.01,5.03,5.67,70.8,5.4,1.710016103083,89.540302623,127.48776043,1,2,0,5,1,1,1,1,0,1,2,3
21395,520087,448,42.39,76,0.89,45.58,0.22,0.39,12.59,15.06,5.18,2.41,80.71,0.37,1.642681271929,86.325926093,118.63667124,2,3,0,4,1,1,1,1,0,2,2,2
18127,520088,451,39.19,76,0.97,43.34,5.59,3.45,10.31,17.24,5.84,8.21,66.97,6.32,1.981703800077,78.878258355,144.43385103,0,2,3,3,1,1,1,1,1,1,2,2
19742,520089,449,30.78,75,0.86,44.68,1.25,0.95,9.34,15.01,5.03,5.67,70.8,5.4,1.710016103083,89.540302623,127.48776043,2,3,3,5,1,0,1,1,1,3,2,3
16860,520091,450,46.24,75,0.93,46.18,0.1,0.5,13.95,16.42,5.25,4.13,63.4,8.62,2.003724988142,96.4794251,136.90521828,0,1,2,4,0,0,1,0,0,2,2,2
17525,520095,449,30.78,75,0.86,44.68,1.25,0.95,9.34,15.01,5.03,5.67,70.8,5.4,1.710016103083,89.540302623,127.48776043,0,2,3,5,0,0,0,0,0,1,2,1
19309,520096,451,39.19,76,0.97,43.34,5.59,3.45,10.31,17.24,5.84,8.21,66.97,6.32,1.981703800077,78.878258355,144.43385103,2,2,0,3,1,1,1,1,1,1,2,3
16823,520097,447,47.77,76,0.91,44.56,0.19,0.75,10.24,15.46,5.54,5.42,68.87,4.04,1.652043107024,65.190664798,116.76860948,1,2,2,3,1,1,1,1,0,1,2,2
22431,520098,449,30.78,75,0.86,44.68,1.25,0.95,9.34,15.01,5.03,5.67,70.8,5.4,1.710016103083,89.540302623,127.48776043,1,3,0,4,1,1,1,1,1,3,1,3
17596,520100,449,30.78,75,0.86,44.68,1.25,0.95,9.34,15.01,5.03,5.67,70.8,5.4,1.710016103083,89.540302623,127.48776043,1,1,3,3,1,0,1,0,0,2,2,2
16866,520102,451,39.19,76,0.97,43.34,5.59,3.45,10.31,17.24,5.84,8.21,66.97,6.32,1.981703800077,78.878258355,144.43385103,1,0,0,4,0,1,1,1,0,1,2,1
19847,520103,451,39.19,76,0.97,43.34,5.59,3.45,10.31,17.24,5.84,8.21,66.97,6.32,1.981703800077,78.878258355,144.43385103,0,2,0,3,1,1,1,1,1,1,2,2
18818,520107,447,47.77,76,0.91,44.56,0.19,0.75,10.24,15.46,5.54,5.42,68.87,4.04,1.652043107024,65.190664798,116.76860948,0,2,3,4,0,1,1,0,1,1,2,2
